index,steps,rules,atoms,variables,sccs,t_solve_list,t_ground_list,t_parse_list,mem_start_bytes_list,mem_solve_bytes_list,ground_file_bytes_list
-474,1,19228,6900,6967,6,0s;0.053s,0.013s;0.034s,0.004s;0.007s,49545216;49549312,49549312;60993536,217964;500592
-475,30,0,0,0,0,0s;0.017s;0.033s;0.048s;0.064s;0.079s;0.097s;0.114s;0.129s;0.145s;0.18s;0.184s;0.2s;0.219s;0.235s;0.262s;0.278s;0.283s;0.305s;0.313s;0.332s;0.353s;0.369s;0.383s;0.408s;0.428s;0.444s;0.463s;0.47s;0.5s;0.522s,0.023s;0.223s;0.366s;0.495s;0.642s;0.807s;0.944s;1.094s;1.262s;1.443s;1.634s;1.838s;2.018s;2.283s;2.473s;2.703s;2.949s;3.219s;3.5s;3.584s;3.804s;4.067s;4.403s;4.723s;5.122s;5.148s;5.483s;5.701s;6.081s;6.417s;6.584s,0.004s;0.006s;0.005s;0.006s;0.006s;0.008s;0.007s;0.007s;0.006s;0.006s;0.006s;0.006s;0.006s;0.007s;0.007s;0.008s;0.006s;0.006s;0.007s;0.006s;0.008s;0.007s;0.007s;0.006s;0.008s;0.007s;0.007s;0.007s;0.012s;0.007s;0.007s,49598464;49664000;59535360;65388544;71815168;77807616;83795968;89989120;96391168;102793216;109010944;115130368;121249792;127369216;133484544;139620352;145780736;152055808;158490624;164823040;171155456;177487872;183820288;190156800;196489216;203014144;209514496;216002560;222527488;229044224;235548672,49598464;49664000;59539456;65388544;71815168;77807616;83795968;89989120;96391168;102793216;109010944;115130368;121249792;127369216;133484544;139620352;145780736;152055808;158490624;164823040;171155456;177487872;183820288;190156800;196489216;203014144;209514496;216002560;222527488;229044224;235548672,400138;10352652;16459281;23146142;29401417;35650283;42104020;48767124;55430358;61907482;68286831;74670138;81048398;87426350;93821702;100244029;106780998;113464583;120056883;126649718;133242889;139837371;146431860;153025883;159811196;166573935;173324728;180108243;186886811;193653827;200440757
-476,30,0,0,0,0,0s;0.002s;0.002s;0.003s;0.003s;0.005s;0.004s;0.005s;0.006s;0.006s;0.007s;0.008s;0.008s;0.009s;0.009s;0.01s;0.012s;0.013s;0.014s;0.013s;0.014s;0.014s;0.021s;0.017s;0.018s;0.019s;0.019s;0.018s;0.021s;0.021s;0.024s,0.013s;0.038s;0.051s;0.056s;0.065s;0.082s;0.094s;0.093s;0.103s;0.116s;0.133s;0.141s;0.157s;0.167s;0.18s;0.197s;0.211s;0.235s;0.251s;0.263s;0.281s;0.3s;0.316s;0.331s;0.362s;0.387s;0.399s;0.437s;0.439s;0.458s;0.482s,0.004s;0.008s;0.007s;0.006s;0.006s;0.006s;0.007s;0.005s;0.006s;0.006s;0.005s;0.006s;0.007s;0.007s;0.006s;0.007s;0.007s;0.007s;0.006s;0.006s;0.008s;0.006s;0.006s;0.006s;0.006s;0.007s;0.006s;0.006s;0.006s;0.008s;0.007s,49684480;49684480;49729536;51527680;52637696;52883456;31883264;40058880;40329216;40591360;40857600;41140224;41406464;41660416;41918464;42176512;42434560;42692608;42946560;43204608;43462656;43716608;43970560;44224512;44482560;44736512;44990464;45256704;45514752;45768704;46026752,49684480;49684480;49729536;51527680;52637696;52883456;32096256;40067072;40329216;40591360;40857600;41140224;41406464;41660416;41918464;42176512;42434560;42692608;42946560;43204608;43462656;43716608;43970560;44224512;44482560;44736512;44990464;45256704;45514752;45768704;46026752,220887;642440;901457;1160474;1419491;1681492;1943193;2208716;2472046;2738281;3005977;3276824;3543071;3811522;4078177;4346323;4612979;4879844;5147890;5415302;5681241;5947118;6213387;6479745;6745460;7011193;7276988;7544457;7811770;8077875;8343815
-477,1,1,-1,-1,-1,0s;-1,0.016s;-1,0.007s;-1,29650944;-1,30048256;-1,242628;-1
-478,30,0,0,0,0,0.002s;0.01s;0.016s;0.026s;0.033s;0.042s;0.048s;0.058s;0.067s;0.075s;0.087s;0.092s;0.1s;0.11s;0.122s;0.126s;0.133s;0.144s;0.151s;0.159s;0.169s;0.176s;0.185s;0.192s;0.205s;0.215s;0.222s;0.232s;0.238s;0.252s;0.256s,0.021s;0.143s;0.232s;0.311s;0.381s;0.452s;0.527s;0.612s;0.691s;0.795s;0.921s;0.982s;1.088s;1.193s;1.306s;1.46s;1.543s;1.648s;1.809s;1.885s;2.014s;2.262s;2.301s;2.431s;2.665s;2.742s;2.916s;3.057s;3.13s;3.31s;3.45s,0.005s;0.007s;0.007s;0.007s;0.008s;0.007s;0.006s;0.007s;0.008s;0.006s;0.008s;0.008s;0.006s;0.007s;0.007s;0.008s;0.007s;0.007s;0.008s;0.008s;0.006s;0.008s;0.007s;0.007s;0.008s;0.011s;0.007s;0.007s;0.008s;0.006s;0.007s,38612992;39059456;44081152;47050752;50020352;53075968;56070144;59158528;62427136;65695744;68886528;71954432;75026432;78106624;81178624;84316160;87547904;90767360;93986816;97210368;100429824;103649280;106868736;110092288;113311744;116490240;119709696;122843136;126017536;129249280;132403200,38612992;39059456;44081152;47050752;50020352;53075968;56070144;59158528;62427136;65695744;68886528;71954432;75026432;78106624;81178624;84324352;87547904;90767360;93986816;97210368;100429824;103649280;106868736;110092288;113311744;116490240;119709696;122843136;126017536;129249280;132403200,319264;5250425;8344843;11440054;14622976;17740409;20920896;24315969;27710995;31029324;34224770;37426606;40623452;43821907;47087548;50435399;53783366;57131228;60479177;63827057;67174983;70522883;73870789;77218720;80525912;83870457;87134710;90433665;93793992;97066598;100340897
-479,30,0,0,0,0,0s;0.006s;0.009s;0.015s;0.018s;0.024s;0.029s;0.034s;0.038s;0.044s;0.049s;0.055s;0.061s;0.068s;0.07s;0.077s;0.082s;0.086s;0.091s;0.098s;0.106s;0.109s;0.116s;0.121s;0.127s;0.131s;0.137s;0.143s;0.149s;0.153s;0.168s,0.017s;0.1s;0.146s;0.19s;0.23s;0.282s;0.322s;0.368s;0.416s;0.466s;0.516s;0.582s;0.644s;0.714s;0.791s;0.839s;0.906s;0.98s;1.068s;1.134s;1.247s;1.383s;1.385s;1.509s;1.582s;1.662s;1.732s;1.835s;1.946s;2.044s;2.215s,0.006s;0.007s;0.006s;0.006s;0.006s;0.006s;0.006s;0.007s;0.006s;0.007s;0.008s;0.006s;0.007s;0.007s;0.006s;0.007s;0.007s;0.007s;0.006s;0.01s;0.008s;0.006s;0.005s;0.006s;0.008s;0.007s;0.008s;0.007s;0.009s;0.006s;0.007s,39153664;39165952;42364928;44118016;45887488;47702016;49508352;51306496;53088256;55001088;56795136;58597376;60391424;62214144;64053248;65986560;67915776;69849088;71786496;73719808;75657216;77586432;79519744;81453056;83386368;85299200;87154688;89014272;90873856;92733440;94588928,39153664;39165952;42364928;44118016;45887488;47702016;49508352;51306496;53088256;55001088;56795136;58597376;60391424;62214144;64053248;65986560;67915776;69849088;71786496;73719808;75657216;77586432;79519744;81453056;83386368;85299200;87154688;89014272;90873856;92733440;94588928,247798;3360491;5195164;7047087;8942889;10833281;12694523;14557876;16556067;18432312;20314899;22192446;24097696;26017735;28032580;30047481;32062357;34077265;36092197;38107041;40121949;42136849;44151762;46166634;48161931;50101701;52041424;53983237;55923942;57864313;59804348
-480,1,1,-1,-1,-1,0.23s;-1,2.409s;-1,0.007s;-1,39190528;-1,39190528;-1,40925038;-1
-481,30,0,0,0,0,0s;0.024s;0.043s;0.061s;0.082s;0.095s;0.116s;0.137s;0.153s;0.173s;0.199s;0.218s;0.23s;0.26s;0.275s;0.286s;0.308s;0.326s;0.353s;0.369s;0.393s;0.404s;0.436s;0.456s;0.474s;0.496s;0.508s;0.53s;0.592s;0.574s;0.598s,0.02s;0.255s;0.414s;0.578s;0.728s;0.89s;1.056s;1.22s;1.402s;1.609s;1.832s;2.02s;2.233s;2.518s;2.76s;3.008s;3.256s;3.439s;3.739s;4.047s;4.352s;4.672s;4.896s;5.154s;5.532s;5.814s;6.104s;6.483s;6.942s;7.115s;7.438s,0.004s;0.007s;0.006s;0.007s;0.007s;0.006s;0.006s;0.006s;0.006s;0.007s;0.007s;0.007s;0.007s;0.008s;0.007s;0.007s;0.007s;0.007s;0.007s;0.007s;0.007s;0.007s;0.007s;0.006s;0.007s;0.007s;0.007s;0.007s;0.006s;0.006s;0.007s,39194624;40185856;52908032;60350464;68071424;75579392;83640320;82087936;97718272;105820160;113922048;121892864;129712128;137527296;145342464;153157632;161169408;169099264;177119232;185171968;193224704;201326592;209432576;217632768;225845248;234065920;242286592;250523648;258732032;266948608;275177472,39194624;40185856;52908032;60350464;68071424;75579392;83640320;82288640;97718272;105820160;113922048;121892864;129712128;137527296;145342464;153157632;161169408;169099264;177119232;185171968;193224704;201326592;209432576;217632768;225845248;234065920;242286592;250523648;258732032;266948608;275177472,336579;13338388;21118803;29173853;37020363;45413641;53851795;62289949;70728103;79166257;87472872;95627198;103778724;111930009;120081276;128431009;136697501;145053138;153441376;161829601;170267822;178710795;187246547;195797656;204351138;212910471;221484099;230027817;238579212;247147042;255698780
-482,3,102212,11080,12105,6,0.001s;0.022s;0.034s;0.128s,0.015s;0.062s;0.074s;0.097s,0.004s;0.007s;0.007s;0.007s,29990912;31473664;39272448;39796736,30203904;31670272;39272448;58183680,232196;1191952;1742742;2313481
-483,30,0,0,0,0,0.002s;0.001s;0.001s;0.002s;0.002s;0.003s;0.003s;0.003s;0.003s;0.003s;0.004s;0.004s;0.005s;0.005s;0.007s;0.007s;0.006s;0.007s;0.007s;0.008s;0.009s;0.008s;0.009s;0.009s;0.013s;0.012s;0.01s;0.012s;0.012s;0.012s;0.013s,0.014s;0.037s;0.043s;0.049s;0.053s;0.058s;0.07s;0.07s;0.08s;0.092s;0.096s;0.104s;0.12s;0.128s;0.131s;0.152s;0.167s;0.164s;0.17s;0.186s;0.204s;0.215s;0.226s;0.245s;0.256s;0.274s;0.279s;0.294s;0.304s;0.323s;0.344s,0.005s;0.008s;0.007s;0.009s;0.008s;0.008s;0.008s;0.007s;0.007s;0.008s;0.008s;0.008s;0.007s;0.007s;0.008s;0.009s;0.011s;0.007s;0.007s;0.007s;0.007s;0.007s;0.008s;0.009s;0.007s;0.008s;0.009s;0.007s;0.007s;0.008s;0.007s,50024448;50135040;50155520;50196480;50270208;52207616;53256192;53436416;53583872;53731328;53878784;54030336;54177792;54329344;54530048;54677504;54837248;54984704;55136256;55287808;55435264;55586816;55734272;55885824;56033280;56184832;56332288;56479744;56631296;56778752;56930304,50024448;50135040;50155520;50196480;50270208;52207616;53256192;53436416;53583872;53731328;53878784;54030336;54177792;54329344;54530048;54677504;54837248;54984704;55136256;55287808;55435264;55586816;55734272;55885824;56033280;56184832;56332288;56479744;56631296;56778752;56930304,222848;489044;641581;794118;946655;1099192;1252440;1406442;1561483;1715668;1871988;2028797;2184688;2342806;2499902;2655961;2812420;2969826;3126337;3282840;3439853;3596540;3752961;3909296;4065310;4221165;4377025;4532885;4689249;4845554;5001438
-484,30,0,0,0,0,0.001s;0.09s;0.163s;0.235s;0.304s;0.381s;0.475s;0.537s;0.601s;0.691s;0.776s;0.878s;0.929s;1.015s;1.091s;1.175s;1.287s;1.371s;1.423s;1.539s;1.603s;1.676s;1.823s;1.854s;1.947s;2.089s;2.194s;2.284s;2.311s;2.403s;2.502s,0.033s;0.793s;1.36s;1.912s;2.476s;3.095s;3.566s;4.197s;4.597s;5.363s;5.99s;6.753s;7.378s;8.113s;8.702s;9.563s;10.381s;11.117s;11.897s;12.713s;13.659s;14.423s;15.532s;16.308s;17.136s;18.651s;19.214s;20.684s;21.027s;22.098s;22.976s,0.006s;0.01s;0.01s;0.011s;0.009s;0.009s;0.01s;0.011s;0.01s;0.009s;0.01s;0.011s;0.011s;0.01s;0.012s;0.009s;0.01s;0.009s;0.011s;0.009s;0.01s;0.009s;0.012s;0.011s;0.01s;0.014s;0.01s;0.011s;0.01s;0.011s;0.011s,52314112;52441088;101130240;130666496;160698368;190685184;220475392;249982976;279588864;309071872;338554880;368488448;399179776;429764608;460480512;491319296;521814016;552468480;583323648;613998592;644841472;675573760;706469888;737017856;767610880;798474240;829206528;859758592;890273792;920875008;951365632,52314112;52441088;101130240;130666496;160698368;190685184;220475392;249982976;279588864;309071872;338554880;368488448;399179776;429764608;460480512;491319296;521814016;552468480;583323648;613998592;644841472;675573760;706469888;737017856;767610880;798474240;829206528;859758592;890273792;920875008;951365632,476282;50991207;81780197;113065330;144307348;175349115;206106206;236963517;267702824;298439152;329623445;361567417;393407201;425374782;457467772;489219094;521127481;553234567;585165615;617264139;649249275;681399729;713205483;745053020;777173266;809158210;840970344;872741879;904601628;936350016;968486965
-485,14,1,-1,-1,-1,0.004s;0.17s;0.304s;0.448s;0.634s;0.799s;0.969s;1.156s;1.339s;1.489s;1.633s;1.943s;2.044s;2.246s;-1,0.07s;1.879s;3.403s;4.94s;6.753s;8.391s;11.862s;11.748s;14.489s;15.919s;18.024s;20.368s;25.41s;24.813s;-1,0.006s;0.008s;0.007s;0.007s;0.007s;0.007s;0.009s;0.009s;0.007s;0.008s;0.008s;0.008s;0.008s;0.008s;-1,52445184;53682176;153227264;219660288;286011392;351756288;417677312;469979136;538341376;606113792;676847616;746610688;815968256;886452224;-1,52449280;53682176;153227264;219660288;286011392;351756288;395104256;469983232;538345472;606113792;676847616;746610688;815968256;886452224;-1,1273801;105214845;174169746;243042187;311312655;379761039;449137950;519987341;590273713;663526365;735813876;807717792;880751828;953716284;-1
-486,1,19359,7028,7093,6,0s;0.017s,0.012s;0.031s,0.004s;0.006s,38088704;38666240,38088704;39022592,221609;505023
-487,4,40394,8790,10059,6,0s;0.018s;0.02s;0.031s;0.07s,0.012s;0.033s;0.044s;0.06s;0.053s,0.006s;0.007s;0.006s;0.007s;0.007s,40062976;40067072;40075264;41369600;43655168,40067072;40067072;40075264;41369600;53600256,218911;503579;657961;813711;971171
-488,30,0,0,0,0,0s;0.005s;0.012s;0.017s;0.017s;0.026s;0.023s;0.028s;0.04s;0.037s;0.041s;0.05s;0.057s;0.055s;0.058s;0.062s;0.067s;0.071s;0.075s;0.081s;0.082s;0.088s;0.092s;0.098s;0.099s;0.105s;0.108s;0.115s;0.12s;0.121s;0.128s,0.018s;0.088s;0.133s;0.175s;0.212s;0.262s;0.294s;0.319s;0.358s;0.417s;0.447s;0.511s;0.575s;0.625s;0.648s;0.711s;0.767s;0.844s;0.887s;0.96s;1.018s;1.098s;1.191s;1.237s;1.288s;1.398s;1.44s;1.534s;1.626s;1.68s;1.771s,0.005s;0.008s;0.008s;0.01s;0.008s;0.008s;0.006s;0.008s;0.008s;0.006s;0.006s;0.008s;0.012s;0.006s;0.007s;0.008s;0.006s;0.008s;0.008s;0.006s;0.008s;0.006s;0.007s;0.006s;0.008s;0.007s;0.008s;0.007s;0.008s;0.007s;0.006s,50348032;50360320;53067776;54562816;56078336;57589760;59117568;60628992;62136320;63651840;65294336;66850816;68378624;69906432;71438336;73076736;74723328;76369920;78016512;79663104;81309696;82960384;84606976;86253568;87904256;89550848;91201536;92848128;94494720;96141312;97738752,50348032;50360320;53067776;54562816;56078336;57589760;59117568;60628992;62136320;63651840;65294336;66850816;68378624;69906432;71438336;73076736;74723328;76369920;78016512;79663104;81309696;82960384;84606976;86253568;87904256;89550848;91201536;92848128;94494720;96141312;97738752,263812;2840400;4403173;5982135;7563115;9146829;10726011;12302970;13884020;15593191;17217267;18811613;20406028;22004253;23710967;25424499;27138139;28851886;30565736;32279712;33993804;35708000;37422302;39136714;40851231;42565847;44280516;45995352;47710296;49372816;51031430
-489,1,51065,8328,8369,6,0.001s;0.094s,0.015s;0.051s,0.005s;0.006s,50380800;50380800,50380800;67772416,230028;1173156
-490,1,1,-1,-1,-1,0.165s;-1,1.944s;-1,0.006s;-1,52686848;-1,52686848;-1,34455590;-1
-491,1,19296,6968,7033,6,0.001s;0.052s,0.013s;0.033s,0.004s;0.007s,52695040;52711424,52695040;63610880,220560;503269
-492,4,1865340,39746,215735,6,0.001s;1.228s;2.379s;4.481s;7.483s,0.018s;0.324s;0.596s;0.885s;1.13s,0.007s;0.007s;0.007s;0.007s;0.008s,52748288;52768768;67739648;77303808;86888448,52748288;52768768;67739648;77303808;86966272,375328;15670521;25630070;35608368;46286026
-493,3,433858,18418,44739,8,0s;0.341s;0.62s;0.96s,0.016s;0.107s;0.162s;0.233s,0.005s;0.006s;0.007s;0.008s,52846592;52871168;57290752;59715584,52850688;52871168;57290752;59756544,312126;4637634;7173791;9719397
-494,6,489822,25998,46528,8,0s;0.04s;0.064s;0.135s;0.256s;0.419s;0.648s,0.019s;0.096s;0.141s;0.192s;0.232s;0.276s;0.329s,0.004s;0.008s;0.007s;0.008s;0.007s;0.007s;0.007s,52916224;52916224;55734272;57319424;58937344;60563456;62197760,52916224;52916224;55734272;57319424;58937344;60563456;62324736,262435;2955181;4616090;6303949;8003812;9707815;11444292
-495,30,0,0,0,0,0s;0.001s;0.002s;0.002s;0.003s;0.004s;0.003s;0.004s;0.004s;0.005s;0.006s;0.006s;0.006s;0.008s;0.008s;0.009s;0.01s;0.009s;0.011s;0.009s;0.011s;0.011s;0.012s;0.013s;0.013s;0.013s;0.014s;0.014s;0.015s;0.016s;0.018s,0.017s;0.047s;0.055s;0.063s;0.077s;0.079s;0.087s;0.093s;0.1s;0.111s;0.122s;0.137s;0.146s;0.155s;0.168s;0.182s;0.195s;0.21s;0.223s;0.247s;0.257s;0.278s;0.282s;0.304s;0.322s;0.335s;0.349s;0.372s;0.387s;0.408s;0.438s,0.005s;0.007s;0.007s;0.007s;0.009s;0.006s;0.007s;0.007s;0.007s;0.007s;0.006s;0.007s;0.007s;0.007s;0.006s;0.006s;0.009s;0.008s;0.009s;0.006s;0.006s;0.007s;0.006s;0.007s;0.007s;0.006s;0.007s;0.006s;0.008s;0.007s;0.006s,53043200;53043200;53067776;53067776;51097600;51302400;52518912;52719616;52924416;53129216;53338112;53547008;53751808;53960704;54165504;54374400;54583296;54788096;42106880;42340352;42565632;42774528;42979328;43204608;43413504;43634688;43868160;44101632;44335104;44556288;44769280,53043200;53043200;53067776;53067776;51097600;51302400;52518912;52719616;52924416;53129216;53338112;53547008;53751808;53960704;54165504;54374400;54583296;54788096;42110976;42340352;42565632;42774528;42979328;43204608;43413504;43634688;43868160;44101632;44335104;44556288;44769280,227349;597465;808717;1019969;1231221;1443696;1656751;1870642;2085376;2302447;2519122;2736021;2951920;3169010;3385634;3602797;3818387;4034164;4250403;4466678;4682353;4898176;5113769;5331112;5562688;5805902;6049420;6292872;6523174;6744184;6964320
-496,1,346821,13937,9519,4,0s;0.031s,0.018s;0.166s,0.005s;0.006s,29638656;32186368,30044160;32686080,309355;7581452
-497,1,153678,11285,17052,4,0s;0.32s,0.019s;0.103s,0.004s;0.007s,38854656;38916096,38879232;69636096,255194;3402123
-498,30,0,0,0,0,0.001s;0.002s;0.005s;0.007s;0.008s;0.011s;0.013s;0.016s;0.019s;0.021s;0.022s;0.026s;0.027s;0.032s;0.036s;0.04s;0.041s;0.044s;0.05s;0.051s;0.055s;0.056s;0.065s;0.066s;0.068s;0.075s;0.075s;0.08s;0.082s;0.087s;0.104s,0.017s;0.073s;0.095s;0.117s;0.149s;0.173s;0.198s;0.225s;0.252s;0.281s;0.313s;0.349s;0.399s;0.428s;0.473s;0.517s;0.568s;0.61s;0.648s;0.701s;0.752s;0.8s;0.867s;0.917s;0.979s;1.03s;1.102s;1.14s;1.226s;1.317s;1.376s,0.005s;0.006s;0.006s;0.007s;0.006s;0.006s;0.007s;0.006s;0.008s;0.006s;0.007s;0.007s;0.006s;0.007s;0.008s;0.009s;0.006s;0.009s;0.007s;0.007s;0.006s;0.006s;0.008s;0.008s;0.006s;0.008s;0.008s;0.008s;0.008s;0.008s;0.007s,52850688;52973568;53714944;55595008;56463360;57344000;58220544;59129856;60092416;60989440;61882368;62873600;63819776;64733184;65654784;66576384;67514368;68534272;69611520;70647808;71643136;72630272;73629696;74653696;75681792;76722176;77783040;78856192;79958016;81084416;82268160,52858880;52973568;53714944;55595008;56463360;57344000;58220544;59129856;60092416;60989440;61882368;62873600;63819776;64733184;65654784;66580480;67514368;68534272;69611520;70647808;71643136;72630272;73629696;74653696;75681792;76722176;77783040;78856192;79958016;81084416;82268160,234193;1792953;2694053;3605405;4524751;5444126;6367202;7359007;8296313;9230911;10265262;11216293;12174836;13136261;14102842;15075116;16136408;17207724;18288027;19325962;20357730;21401388;22460041;23531566;24618428;25722722;26843452;27983497;29156776;30387769;31642109
-499,30,0,0,0,0,0s;0.005s;0.009s;0.014s;0.022s;0.028s;0.026s;0.032s;0.043s;0.05s;0.051s;0.052s;0.058s;0.06s;0.064s;0.075s;0.073s;0.086s;0.082s;0.087s;0.091s;0.097s;0.103s;0.111s;0.109s;0.12s;0.122s;0.161s;0.13s;0.135s;0.151s,0.018s;0.109s;0.155s;0.197s;0.27s;0.319s;0.366s;0.423s;0.506s;0.536s;0.635s;0.721s;0.795s;0.882s;0.973s;1.054s;1.014s;1.124s;1.225s;1.387s;1.523s;1.583s;1.675s;1.796s;1.839s;1.915s;2.138s;2.27s;2.39s;2.404s;2.475s,0.006s;0.008s;0.007s;0.007s;0.007s;0.006s;0.007s;0.007s;0.008s;0.007s;0.007s;0.007s;0.008s;0.007s;0.007s;0.009s;0.008s;0.007s;0.008s;0.008s;0.008s;0.008s;0.007s;0.008s;0.01s;0.007s;0.007s;0.008s;0.009s;0.007s;0.008s,53182464;53182464;56504320;58253312;60018688;61779968;63545344;65441792;67448832;69373952;71196672;73019392;74842112;76668928;78585856;80543744;82497536;84348928;86196224;88043520;89886720;91734016;93577216;95424512;97271808;99115008;100958208;102866944;104783872;106704896;108621824,53182464;53182464;56504320;58253312;60018688;61779968;63545344;65441792;67448832;69373952;71196672;73019392;74842112;76668928;78585856;80543744;82497536;84348928;86196224;88043520;89886720;91734016;93577216;95424512;97271808;99115008;100958208;102866944;104783872;106704896;108621824,262349;3490351;5324478;7174644;9025224;10872228;12854014;14941777;16949796;18860671;20768064;22675094;24581813;26587614;28627602;30667560;32606074;34539207;36469475;38400530;40331010;42261175;44193677;46125130;48055444;49985766;51976065;53980664;55985314;57989964;59994658
-500,30,0,0,0,0,0.001s;0.004s;0.006s;0.008s;0.011s;0.015s;0.019s;0.021s;0.025s;0.027s;0.031s;0.034s;0.052s;0.045s;0.045s;0.048s;0.052s;0.055s;0.059s;0.063s;0.072s;0.074s;0.073s;0.077s;0.078s;0.083s;0.084s;0.09s;0.101s;0.102s;0.1s,0.016s;0.072s;0.103s;0.134s;0.166s;0.196s;0.226s;0.267s;0.3s;0.346s;0.388s;0.43s;0.546s;0.535s;0.597s;0.634s;0.687s;0.776s;0.832s;0.887s;0.978s;0.989s;1.066s;1.145s;1.191s;1.272s;1.363s;1.412s;1.494s;1.55s;1.595s,0.004s;0.006s;0.008s;0.008s;0.008s;0.007s;0.006s;0.006s;0.006s;0.006s;0.007s;0.006s;0.007s;0.005s;0.007s;0.006s;0.006s;0.008s;0.007s;0.007s;0.007s;0.007s;0.008s;0.007s;0.007s;0.008s;0.008s;0.006s;0.008s;0.007s;0.008s,29679616;31842304;40337408;41644032;42799104;43962368;45121536;46342144;47505408;48664576;49815552;50974720;52142080;53313536;54542336;55701504;56909824;58163200;59416576;60674048;61927424;63188992;64446464;65699840;66957312;68210688;69464064;70725632;71979008;73232384;74489856,30142464;32043008;40337408;41644032;42799104;43962368;45121536;46350336;47505408;48664576;49815552;50974720;52142080;53350400;54542336;55701504;56909824;58163200;59416576;60674048;61927424;63188992;64446464;65699840;66957312;68210688;69464064;70725632;71979008;73232384;74489856,265310;2248254;3435389;4640473;5856481;7065863;8281323;9489263;10696981;11903611;13111074;14318661;15529054;16738535;17946988;19207767;20514375;21821169;23127805;24434549;25741229;27047915;28354648;29661344;30968108;32274768;33581478;34888176;36194883;37501665;38808307
