index,models,steps,total_wall,total_cpu,mem_start_bytes,mem_end_bytes,mem_delta_bytes,wall_ground_list,cpu_ground_list,wall_solve_list,cpu_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,aspif_bytes_list,mem_grounding_mb_list,mem_solve_mb_list
-320,0,30,27.69,27.669,1134170112,1164910592,29.32,0.111166;0.146798;0.16089;0.204698;0.233299;0.264272;0.295843;0.328329;0.36068;0.404829;0.430445;0.462643;0.494071;0.530073;0.556751;0.593906;0.624004;0.652956;0.686075;0.739464;0.75731;0.791672;0.823693;0.864009;0.903635;0.936976;0.984855;1.007158;1.056198;1.094456,0.111081;0.146736;0.160808;0.204583;0.233164;0.264142;0.295679;0.328164;0.360478;0.404615;0.430216;0.462393;0.493828;0.529782;0.556472;0.593612;0.623672;0.652621;0.685544;0.739074;0.756907;0.791288;0.823295;0.863582;0.903177;0.936508;0.984334;1.006664;1.055658;1.093906,0.003247;0.004523;0.010318;0.020755;0.027377;0.028871;0.043688;0.037581;0.041647;0.094418;0.058766;0.076709;0.109234;0.144915;0.154591;0.139862;0.206244;0.222759;0.19164;0.172674;0.131595;0.222394;0.1944;0.24572;0.23651;0.291707;0.268675;0.725302;0.261607;0.354415,0.003242;0.004519;0.010314;0.020741;0.027341;0.028837;0.042995;0.037531;0.041591;0.094257;0.058672;0.076586;0.109049;0.144668;0.154331;0.139639;0.205871;0.222353;0.191305;0.172381;0.131336;0.222073;0.194112;0.244429;0.236147;0.291229;0.268232;0.724025;0.261218;0.353773,435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435,0;6507;15725;25742;44002;62503;81115;100961;120952;141124;161517;182181;203179;224563;246243;268420;291166;314560;338699;363683;389613;416590;444720;474097;504854;537093;570959;606562;644059;683591,0;5981;7957;10145;12644;15184;17740;20351;22964;25579;28196;30815;33436;36059;38684;41311;43940;46571;49204;51839;54476;57115;59756;62399;65044;67691;70340;72991;75644;78299,16;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40,61;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37,77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77,286858;688320;1122545;1876257;2662696;3449213;4276647;5112319;5956151;6808127;7676514;8553163;9446167;10355549;11281302;12231649;13206557;14214255;15262915;16336093;17466623;18629911;19850624;21128657;22472214;23873074;25347668;26896012;28534500;30254908,1081.63;1081.63;1081.63;1081.63;1081.63;1081.63;1081.63;1001.09;1001.09;1001.09;1001.09;1001.09;1016.03;1016.03;1019.89;1040.52;1063.46;1063.46;1063.46;1082.03;1082.03;1082.03;1037.89;1055.38;1059.37;1063.62;1068.14;1073.2;1078.31;1104.9,1081.63;1081.63;1081.63;1081.63;1081.63;1081.63;1001.09;1001.09;1001.09;1001.09;1001.09;1016.03;1016.03;1019.89;1040.52;1063.46;1063.46;1063.46;1082.03;1082.03;1082.03;1037.89;1055.38;1059.37;1063.62;1068.14;1073.2;1078.31;1104.9;1110.95
-321,1,5,0.731,0.73,1071800320,1071800320,0.0,0.103151;0.092844;0.096017;0.099102;0.110818,0.103022;0.092794;0.095972;0.099058;0.110756,0.002579;0.000972;0.001082;0.002422;0.022369,0.002579;0.000972;0.001078;0.002422;0.022356,444;444;444;444;444,0;5754;7399;9162;10994,0;5537;6110;6707;7412,10;34;34;34;34,24;0;0;0;0,34;34;34;34;34,245873;303224;368769;434331;524462,1022.15;1022.15;1022.15;1022.15;1022.15,1022.15;1022.15;1022.15;1022.15;1022.15
-322,0,30,44.414,44.371,1071800320,1615249408,518.27,0.125969;0.213974;0.231454;0.28031;0.326637;0.374721;0.425866;0.476768;0.532732;0.598575;0.638637;0.685393;0.749098;0.805991;0.862832;0.927785;0.997794;1.037937;1.117085;1.19163;1.283405;1.348454;1.435714;1.523016;1.629864;1.734611;1.823911;1.934107;2.062474;2.188486,0.125889;0.213871;0.231333;0.280132;0.326468;0.37453;0.425659;0.47651;0.532488;0.598227;0.638311;0.685064;0.748725;0.805596;0.862422;0.927328;0.997309;1.037422;1.113436;1.190905;1.282629;1.3478;1.434978;1.522138;1.628976;1.733739;1.82299;1.933117;2.061431;2.187209,0.004815;0.008913;0.015773;0.036156;0.045607;0.055446;0.062351;0.067288;0.078745;0.088265;0.085076;0.08676;0.114807;0.112739;0.137632;0.158924;0.178697;0.192081;0.221026;0.244722;0.300773;0.306792;0.346306;0.426014;0.442347;0.497315;0.619747;0.607276;0.680946;0.7707,0.00481;0.008908;0.015767;0.036103;0.045547;0.055379;0.062273;0.067194;0.078651;0.088163;0.084942;0.086631;0.114671;0.112566;0.137403;0.158058;0.178389;0.191787;0.220687;0.244321;0.298827;0.306321;0.345073;0.424191;0.441678;0.494814;0.617068;0.603793;0.679404;0.769305,450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450,0;7285;30748;55027;88012;126022;164306;205246;246703;288910;332184;376913;423562;472679;524901;580960;641689;708028;781030;861867;951836;1052365;1165019;1291506;1433683;1593562;1773316;1975285;2201982;2456099,0;6466;9340;12400;15854;19572;23339;27233;31142;35064;38999;42947;46908;50882;54869;58869;62882;66908;70947;74999;79064;83142;87233;91337;95454;99584;103727;107883;112052;116234,1;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63,96;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34,97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97,327834;1229021;2228519;3555714;5046788;6546021;8127169;9732890;11363159;13026249;14738437;16508061;18351446;20293045;22349370;24544969;26920812;29485160;32287006;35359115;38750748;42502855;46656385;51276884;56421687;62156324;68538073;75640790;83554491;92352959,1022.15;1022.15;1022.15;1022.15;1022.15;1022.15;1022.15;1022.29;1022.29;1036.73;1059.93;1059.93;1059.93;1095.77;1060.18;1105.81;1112.59;1119.25;1126.6;1134.89;1144.31;1190.07;1206.8;1226.03;1247.81;1272.47;1306.27;1382.69;1422.83;1469.59,1022.15;1022.15;1022.15;1022.15;1022.15;1022.15;1022.29;1022.29;1036.73;1059.93;1059.93;1059.93;1095.77;1060.18;1105.81;1112.59;1119.25;1126.6;1134.89;1144.31;1190.07;1206.8;1226.03;1247.81;1272.47;1306.27;1382.69;1422.83;1469.59;1540.42
-323,1,4,0.563,0.562,1049997312,1049997312,0.0,0.102374;0.088661;0.092852;0.101237,0.102279;0.088619;0.092785;0.101124,0.00227;0.001053;0.001822;0.019783,0.00227;0.001053;0.001822;0.019773,435;435;435;435,0;5415;6355;7440,0;5414;6011;6674,10;16;16;16,27;21;21;21,37;37;37;37,229476;270444;327802;401537,1001.36;1001.36;1001.36;1001.36,1001.36;1001.36;1001.36;1001.36
-324,1,6,1.056,1.055,1049997312,1049997312,0.0,0.109134;0.103813;0.111491;0.119263;0.136926;0.151263,0.108985;0.103695;0.111435;0.11921;0.136841;0.15105,0.002576;0.001469;0.002471;0.003941;0.007893;0.026936,0.002576;0.001464;0.002471;0.003936;0.007886;0.026924,458;458;458;458;458;458,0;5817;7857;10283;12814;17601,0;5786;6728;7750;8868;10163,19;22;22;22;22;22,36;33;33;33;33;33,55;55;55;55;55;55,254102;336029;434348;540881;712931;893162,1001.36;1001.36;1001.36;1001.36;1001.36;1001.36,1001.36;1001.36;1001.36;1001.36;1001.36;1001.36
-325,1,7,1.023,1.022,1049997312,1049997312,0.0,0.103476;0.086461;0.091313;0.095819;0.100255;0.10612;0.117525,0.103417;0.08642;0.091264;0.095777;0.100201;0.106068;0.117428,0.002368;0.000912;0.001541;0.001953;0.002659;0.005336;0.023101,0.002368;0.000911;0.001537;0.001953;0.002659;0.005332;0.023093,443;443;443;443;443;443;443,0;5496;6048;6819;7667;8612;9807,0;5481;5958;6496;7060;7632;8218,10;20;20;20;20;20;20,33;23;23;23;23;23;23,43;43;43;43;43;43;43,237713;262290;295081;336049;377034;426198;508134,1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36,1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36
-326,0,30,5.68,5.677,1049997312,1049997312,0.0,0.100053;0.0819;0.085387;0.089321;0.093006;0.096373;0.10056;0.103832;0.106974;0.112077;0.114883;0.117985;0.122697;0.126713;0.129705;0.134799;0.13803;0.141846;0.145294;0.149831;0.154798;0.157732;0.160324;0.164747;0.168802;0.17169;0.176504;0.180262;0.18432;0.188772,0.099997;0.081843;0.085341;0.089265;0.092953;0.09632;0.100509;0.103786;0.106914;0.112014;0.114808;0.117923;0.122638;0.126652;0.129636;0.13474;0.137943;0.141633;0.145218;0.149756;0.154727;0.157649;0.160256;0.16466;0.168718;0.171596;0.176291;0.18018;0.184241;0.188661,0.002203;0.000825;0.001126;0.00152;0.001475;0.001541;0.001495;0.001566;0.001803;0.001781;0.001884;0.001906;0.002283;0.002321;0.002314;0.002444;0.002382;0.002517;0.003044;0.002869;0.002991;0.003033;0.003161;0.003117;0.003208;0.003329;0.003641;0.003695;0.003593;0.00368,0.002198;0.000824;0.001126;0.00152;0.00147;0.001541;0.001494;0.001562;0.001802;0.001781;0.001884;0.001906;0.002278;0.002321;0.002314;0.002444;0.002382;0.002517;0.003044;0.002864;0.002991;0.003029;0.00316;0.003112;0.003208;0.003324;0.003641;0.00369;0.003592;0.00368,427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427,0;5336;5668;6155;6652;7149;7646;8143;8640;9137;9634;10131;10628;11125;11622;12119;12616;13113;13610;14107;14604;15101;15598;16095;16592;17089;17586;18083;18580;19077,0;5335;5664;6043;6432;6821;7210;7599;7988;8377;8766;9155;9544;9933;10322;10711;11100;11489;11878;12267;12656;13045;13434;13823;14212;14601;14990;15379;15768;16157,1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7,40;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34,41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41,229499;245881;262264;286846;311419;335995;360573;385156;401541;426124;450701;475295;499884;524460;540842;565429;590011;614607;639203;663787;688362;712942;737522;762099;786675;811253;835828;860411;884987;909566,1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36,1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1001.36
-327,1,4,0.513,0.513,1049997312,1049997312,0.0,0.110102;0.079804;0.080104;0.083,0.110005;0.079767;0.080067;0.082958,0.002659;0.000578;0.000931;0.017338,0.002659;0.000578;0.000927;0.017329,435;435;435;435,0;5271;5480;5755,0;5267;5463;5685,1;7;7;7,22;16;16;16,23;23;23;23,221288;229480;245862;262244,1001.36;1001.36;1001.36;1001.36,1001.36;1001.36;1001.36;1001.36
-328,1,7,3.325,3.322,1049997312,1083691008,32.13,0.127861;0.205127;0.222774;0.287295;0.325649;0.365051;0.40196,0.127718;0.204945;0.222534;0.287126;0.325475;0.364797;0.401612,0.008158;0.015211;0.046317;0.072479;0.088515;0.213475;0.431754,0.008157;0.015193;0.04628;0.072296;0.088314;0.213136;0.430904,434;434;434;434;434;434;434,0;8996;33110;58367;94966;131775;168653,0;6468;8893;11613;14721;17829;20939,1;11;11;11;11;11;11,79;69;69;69;69;69;69,80;80;80;80;80;80;80,393319;1581222;2818249;4587801;6390159;8192471;10002999,1001.36;1001.36;1001.36;1001.36;1001.36;1001.36;1015.44,1001.36;1001.36;1001.36;1001.36;1001.36;1015.44;1033.49
-329,0,30,37.625,37.589,1083691008,1394315264,296.23,0.124053;0.213099;0.230929;0.29779;0.337603;0.380705;0.419816;0.460407;0.508448;0.547289;0.590404;0.630907;0.675743;0.742651;0.768051;0.819158;0.859691;0.90889;0.953127;1.007771;1.058801;1.112555;1.175594;1.217088;1.285815;1.352514;1.401089;1.464801;1.552974;1.600269,0.12397;0.212993;0.230744;0.297636;0.337432;0.380523;0.419599;0.460166;0.508182;0.547016;0.590088;0.630504;0.675413;0.742214;0.767657;0.818655;0.85923;0.908144;0.952612;1.007243;1.058234;1.111985;1.174983;1.2164;1.285105;1.351802;1.39831;1.464049;1.551987;1.599254,0.007067;0.016787;0.047569;0.073937;0.081404;0.087514;0.092833;0.107057;0.102721;0.113649;0.129121;0.143042;0.127607;0.156163;0.169337;0.179456;0.196149;0.202826;0.218743;0.231029;0.293029;0.273933;0.292064;0.316867;0.33742;0.425955;0.397547;0.426246;0.458149;0.503305,0.007062;0.016772;0.04753;0.073867;0.081274;0.087387;0.0927;0.106917;0.102564;0.113456;0.128945;0.142828;0.127404;0.155931;0.16895;0.179174;0.195948;0.202537;0.218215;0.230711;0.292497;0.273504;0.290452;0.316394;0.33494;0.423747;0.396965;0.424414;0.456678;0.502213,421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421,0;8405;33756;60111;98203;136587;175141;213949;253114;292759;333028;374087;416125;459355;504015;550369;598708;649351;702646;758971;818735;882379;950377;1023237;1101502;1185751;1276600;1374703;1480753;1595483,0;6387;9077;12066;15429;18794;22162;25533;28907;32284;35664;39047;42433;45822;49214;52609;56007;59408;62812;66219;69629;73042;76458;79877;83299;86724;90152;93583;97017;100454,1;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11,82;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83,368754;1613977;2932927;4776282;6652383;8528477;10429153;12338069;14263339;16221292;18212106;20243824;22324722;24462983;26666744;28960604;31344662;33835150;36440381;39193087;42093203;45165392;48426016;51907804;55610842;59576034;63819726;68366501;73249214;78492467,1033.49;1033.49;1033.49;1033.49;1033.49;1033.49;1033.49;1034.78;1057.46;1057.46;1072.93;1108.0;1112.27;1073.14;1121.09;1126.09;1131.13;1136.46;1142.12;1148.14;1154.58;1133.71;1150.85;1163.62;1177.01;1191.77;1227.31;1253.99;1273.81;1295.57,1033.49;1033.49;1033.49;1033.49;1033.49;1033.49;1034.78;1057.46;1057.46;1072.93;1108.0;1112.27;1073.14;1121.09;1126.09;1131.13;1136.46;1142.12;1148.14;1154.58;1133.71;1150.85;1163.62;1177.01;1191.77;1227.31;1253.99;1273.81;1295.57;1329.72
-330,1,7,10.977,10.967,1050046464,1205854208,148.59,0.155188;0.61993;0.657139;0.870385;1.89821;1.057199;1.160306,0.155045;0.619417;0.6568;0.869933;1.897132;1.056293;1.159694,0.01219;0.103157;0.280737;0.542473;0.73663;1.334012;0.675141,0.012167;0.102997;0.280357;0.541518;0.735448;1.33164;0.674142,465;465;465;465;465;465;465,0;10835;129680;250968;421843;593242;764892,0;7689;13777;20371;27935;35544;43169,10;13;13;13;13;13;13,112;109;109;109;109;109;109,122;122;122;122;122;122;122,499827;6644212;12911486;21300187;29705266;38126721;46662872,1001.4;1001.4;1001.4;1001.4;1029.99;1079.49;1102.8,1001.4;1001.4;1001.4;1029.99;1079.49;1102.8;1149.99
-331,0,30,51.364,51.316,1091809280,1343696896,240.22,0.134743;0.308577;0.330841;0.401196;0.485718;0.548584;0.615339;0.683335;0.758027;0.817019;0.880118;0.94737;1.012278;1.073471;1.158626;1.248907;1.271339;1.33205;1.399797;1.475419;1.543551;1.605346;1.688258;1.742834;1.816802;1.893745;1.95744;2.019334;2.089559;2.190745,0.134557;0.308327;0.330676;0.400996;0.485474;0.548291;0.615008;0.682823;0.754081;0.816584;0.879674;0.946921;1.011484;1.072921;1.157995;1.248224;1.270176;1.331366;1.398935;1.474497;1.542747;1.604542;1.687401;1.741951;1.815865;1.892756;1.956413;2.018304;2.088495;2.189633,0.004415;0.015147;0.027207;0.074774;0.103795;0.111872;0.118386;0.140059;0.135057;0.153972;0.168986;0.172864;0.182625;0.191804;0.20416;0.207064;0.215569;0.22309;0.236546;0.244988;0.278444;0.260568;0.267677;0.274615;0.28788;0.298105;0.30816;0.314088;0.328059;0.376354,0.00441;0.015139;0.027178;0.074672;0.103655;0.111733;0.118228;0.139872;0.134849;0.15373;0.168642;0.171933;0.182016;0.190903;0.203649;0.206734;0.215227;0.22278;0.235233;0.244429;0.276613;0.258598;0.267287;0.274196;0.286745;0.297508;0.304582;0.313643;0.327569;0.374081,463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463;463,0;7571;54664;103082;165465;241544;317708;393872;470036;546200;622364;698528;774692;850856;927020;1003184;1079348;1155512;1231676;1307840;1384004;1460168;1536332;1612496;1688660;1764824;1840988;1917152;1993316;2069480,0;6999;10733;14692;19225;24352;29481;34610;39739;44868;49997;55126;60255;65384;70513;75642;80771;85900;91029;96158;101287;106416;111545;116674;121803;126932;132061;137190;142319;147448,37;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65,67;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39,104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104,336036;1999137;3842398;6201852;9011881;11821822;14631845;17450059;20260082;23070124;25880122;28698266;31516412;34326457;37144611;39954569;42772804;45582755;48400972;51219119;54029098;56847316;59657333;62475543;65285532;68161043;71159470;74207146;77254739;80294159,1041.23;1041.23;1041.23;1041.23;1041.23;1041.23;1041.23;1041.47;1070.07;1070.07;1110.29;1115.97;1121.64;1127.32;1132.99;1138.67;1144.34;1150.02;1155.69;1161.48;1167.15;1211.23;1218.97;1226.77;1234.57;1242.38;1250.18;1257.98;1265.78;1273.58,1041.23;1041.23;1041.23;1041.23;1041.23;1041.23;1041.47;1070.07;1070.07;1110.29;1115.97;1121.64;1127.32;1132.99;1138.67;1144.34;1150.02;1155.69;1161.48;1167.15;1211.23;1218.97;1226.77;1234.57;1242.38;1250.18;1257.98;1265.78;1273.58;1281.45
-332,0,30,104.301,104.198,1122385920,1994842112,832.04,0.152366;0.607695;0.651374;0.901084;0.99919;1.109886;1.239867;1.348541;1.453707;1.577652;1.69885;1.794462;1.915792;2.023759;2.142857;2.2712;2.387884;2.49983;2.63259;2.754212;2.882075;3.004948;3.174917;3.273846;3.410419;3.541428;3.673668;3.814017;3.945115;4.053366,0.152171;0.607274;0.651065;0.900494;0.998707;1.109328;1.239044;1.347695;1.452714;1.574805;1.697912;1.793516;1.914749;2.022448;2.141695;2.269923;2.38624;2.498412;2.631136;2.751145;2.880263;3.003147;3.172872;3.271699;3.408202;3.539122;3.67143;3.811396;3.942461;4.050825,0.009532;0.079965;0.182389;0.329126;0.348227;0.417143;0.52267;0.501383;0.927593;1.381157;0.788228;0.559484;0.583012;0.678798;0.640989;0.664294;0.690057;0.711199;0.744602;0.858711;0.803051;0.831357;0.84757;0.881139;0.905165;0.981581;1.114474;1.01031;1.057923;1.121602,0.009527;0.079825;0.182125;0.32861;0.347684;0.416544;0.521682;0.500506;0.926037;1.378632;0.786905;0.5579;0.581776;0.675905;0.638211;0.663205;0.688843;0.708757;0.742774;0.855525;0.800134;0.829627;0.846327;0.879885;0.903191;0.979797;1.109572;1.008914;1.055169;1.118462,461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461,0;9635;114557;222571;393092;564078;735236;913739;1092349;1271075;1449957;1629039;1808369;1987999;2167985;2348387;2529269;2710699;2892749;3075495;3259017;3443399;3628729;3815099;4002605;4191347;4381429;4572959;4766049;4960815,0;7804;14464;21616;29814;38081;46378;54841;63306;71773;80242;88713;97186;105661;114138;122617;131098;139581;148066;156553;165042;173533;182026;190521;199018;207517;216018;224521;233026;241533,10;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30,126;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106,136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136,458833;5554356;10797273;18645579;26510150;34374741;42517953;50653080;58804449;66955877;75123696;83299647;91483799;99684271;107901236;116503414;125302196;134117405;142957123;151837879;160743182;169689439;178676534;187704730;196782058;205916708;215100624;224350018;233664942;243053638,1070.39;1070.39;1070.39;1070.39;1070.39;1079.14;1148.75;1108.49;1130.25;1151.53;1186.6;1223.01;1246.83;1270.62;1332.02;1360.78;1387.01;1426.58;1453.28;1495.16;1545.78;1593.13;1619.0;1645.22;1671.49;1698.11;1739.17;1799.06;1825.88;1879.46,1070.39;1070.39;1070.39;1070.39;1079.14;1148.75;1108.49;1130.25;1151.53;1186.6;1223.01;1246.83;1270.62;1332.02;1360.78;1387.01;1426.58;1453.28;1495.16;1545.78;1593.13;1619.0;1645.22;1671.49;1698.11;1739.17;1799.06;1825.88;1879.46;1902.43
-333,1,5,0.601,0.6,1067446272,1067446272,0.0,0.100313;0.076198;0.076924;0.07728;0.078745,0.100047;0.07616;0.076881;0.077131;0.078703,0.001968;0.000463;0.000522;0.0008;0.016767,0.001968;0.000463;0.000521;0.0008;0.016756,423;423;423;423;423,0;5160;5239;5333;5432,0;5154;5242;5335;5438,1;13;13;13;13,12;0;0;0;0,13;13;13;13;13,213115;221306;229497;229497;237688,1018.0;1018.0;1018.0;1018.0;1018.0,1018.0;1018.0;1018.0;1018.0;1018.0
-334,1,12,32.081,32.031,1067446272,1216704512,142.34,0.140646;0.338662;0.369445;0.487686;0.659293;0.634848;0.709289;0.782304;0.86055;0.937975;1.026488;1.135594,0.140573;0.338426;0.369206;0.487441;0.658183;0.634021;0.708522;0.781559;0.860109;0.937483;1.025788;1.135029,0.007491;0.028914;0.07488;0.197512;0.186812;0.289005;0.927214;1.510874;2.383283;3.118876;8.185605;5.213595,0.00749;0.028877;0.074782;0.197238;0.18629;0.288477;0.925172;1.507359;2.37918;3.113469;8.170612;5.203342,456;456;456;456;456;456;456;456;456;456;456;456,0;9033;56651;105978;180136;256929;334144;413927;494463;575785;658282;742203,0;7273;11829;16747;22458;28301;34160;40116;46074;52034;57996;63960,16;25;25;25;25;25;25;25;25;25;25;25,92;83;83;83;83;83;83;83;83;83;83;83,108;108;108;108;108;108;108;108;108;108;108;108,409763;2572531;4907353;8282584;11756112;15254244;18842479;22471579;26141677;29869176;33662248;37537184,1018.0;1018.0;1018.0;1018.0;1018.0;1034.74;1058.98;1090.43;1090.43;1136.84;1144.51;1152.32,1018.0;1018.0;1018.0;1018.0;1034.74;1058.98;1090.43;1090.43;1136.84;1144.51;1152.32;1160.34
-335,1,11,7.529,7.523,1067446272,1130455040,60.09,0.135513;0.254988;0.27256;0.329375;0.388052;0.430558;0.45022;0.498868;0.546803;0.596777;0.646234,0.135343;0.254849;0.272174;0.329211;0.387815;0.430293;0.450002;0.49858;0.546491;0.596454;0.645888,0.009364;0.020766;0.041694;0.084138;0.142072;0.167969;0.158043;0.308001;0.18249;0.291041;0.420976,0.009359;0.020746;0.041637;0.084037;0.141881;0.167716;0.1578;0.307493;0.182189;0.290534;0.420275,455;455;455;455;455;455;455;455;455;455;455,0;9080;45143;82071;128167;179178;229417;280215;331779;384277;438038,0;6750;9756;12988;16590;20387;23990;27595;31202;34811;38422,1;34;34;34;34;61;61;61;61;61;61,87;54;54;54;54;27;27;27;27;27;27,88;88;88;88;88;88;88;88;88;88;88,409736;1949923;3637583;5693859;7930379;9732695;11559552;13419311;15311667;17269695;19293248,1018.0;1018.0;1018.0;1018.0;1018.0;1018.0;1033.46;1053.57;1078.06;1078.06;1111.32,1018.0;1018.0;1018.0;1018.0;1018.0;1033.46;1053.57;1078.06;1078.06;1111.32;1078.09
-336,1,6,1.267,1.266,1130455040,1130455040,0.0,0.11459;0.130503;0.138007;0.145159;0.172437;0.192333,0.114508;0.130434;0.137911;0.145082;0.172332;0.192226,0.0026;0.002672;0.003321;0.007524;0.012646;0.037221,0.0026;0.002671;0.003317;0.007519;0.012642;0.037189,450;450;450;450;450;450,0;6044;13864;22081;30502;43174,0;6033;7245;8504;9927;11612,46;60;60;60;60;60,14;0;0;0;0;0,60;60;60;60;60;60,262299;491692;737439;983211;1376448;1769700,1078.09;1078.09;1078.09;1078.09;1078.09;1078.09,1078.09;1078.09;1078.09;1078.09;1078.09;1078.09
-337,1,10,18.079,18.057,1130455040,1227358208,92.41,0.15166;0.353019;0.380876;0.75114;0.926602;0.591037;0.759617;0.711285;0.856422;0.836423,0.151577;0.352745;0.380686;0.750749;0.926141;0.59072;0.7592;0.710643;0.855741;0.835966,0.021577;0.048617;0.152197;0.482095;0.494084;1.077551;0.673335;2.666606;4.488898;0.473529,0.021567;0.048541;0.152008;0.481284;0.493342;1.075743;0.672258;2.661852;4.481035;0.472722,436;436;436;436;436;436;436;436;436;436,0;13539;75804;139475;219147;302337;385807;469604;553883;638780,0;7397;11038;15061;19525;24052;28581;33112;37645;42180,1;11;11;11;11;11;11;11;11;11,98;88;88;88;88;88;88;88;88;88,99;99;99;99;99;99;99;99;99;99,589999;3662058;6971744;10985945;15147554;19325577;23519918;27730772;31966165;36234338,1078.09;1078.09;1078.09;1078.09;1078.09;1078.09;1112.62;1093.36;1149.05;1161.44,1078.09;1078.09;1078.09;1078.09;1078.09;1112.62;1093.36;1149.05;1161.44;1170.5
